# TEST CONFIGURATION BEGIN
# FileStream(filename='export_dataframe_0v4.csv', target_idx=-1, n_targets=1, cat_features=None)
# [HT] HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=[0, 1], remove_poor_atts=False, split_confidence=1e-10, split_criterion='gini', stop_mem_management=False, tie_threshold=0.05)
# [HAT] HoeffdingAdaptiveTreeClassifier(binary_split=False, bootstrap_sampling=True, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=[0, 1], remove_poor_atts=False, split_confidence=1e-10, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=10000, metrics=['accuracy', 'true_vs_predicted'], n_wait=200, output_file='summary_ht_balanced.txt', pretrain_size=10000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HAT],current_acc_[HAT],true_value,predicted_value_[HT],predicted_value_[HAT]
282000,0.836473,0.855000,0.835037,0.825000,0.000000,0.000000,0.000000
283000,0.836569,0.850000,0.835106,0.870000,0.000000,0.000000,0.000000
284000,0.836658,0.905000,0.835207,0.895000,0.000000,0.000000,0.000000
285000,0.836649,0.850000,0.835261,0.865000,0.000000,0.000000,0.000000
286000,0.836690,0.875000,0.835314,0.865000,0.000000,0.000000,0.000000
287000,0.836673,0.800000,0.835324,0.815000,0.000000,0.000000,0.000000
288000,0.836763,0.875000,0.835409,0.885000,0.000000,0.000000,0.000000
289000,0.836832,0.845000,0.835493,0.845000,0.000000,0.000000,0.000000
290000,0.836883,0.830000,0.835541,0.840000,0.000000,0.000000,0.000000
291000,0.836918,0.825000,0.835535,0.815000,0.000000,0.000000,0.000000
292000,0.836968,0.870000,0.835583,0.870000,1.000000,0.000000,0.000000
293000,0.837025,0.820000,0.835595,0.815000,0.000000,0.000000,1.000000
294000,0.837081,0.840000,0.835628,0.815000,1.000000,0.000000,0.000000
295000,0.837189,0.890000,0.835706,0.875000,0.000000,0.000000,0.000000
296000,0.837268,0.885000,0.835760,0.860000,0.000000,0.000000,0.000000
297000,0.837368,0.870000,0.835844,0.865000,0.000000,0.000000,0.000000
298000,0.837471,0.845000,0.835952,0.850000,1.000000,0.000000,0.000000
299000,0.837634,0.890000,0.836114,0.895000,0.000000,0.000000,0.000000
300000,0.837729,0.805000,0.836179,0.815000,0.000000,0.000000,0.000000
301000,0.837771,0.855000,0.836154,0.825000,0.000000,0.000000,0.000000
302000,0.837857,0.915000,0.836246,0.905000,0.000000,0.000000,0.000000
303000,0.837993,0.855000,0.836381,0.855000,1.000000,0.000000,0.000000
304000,0.838098,0.860000,0.836444,0.840000,0.000000,0.000000,0.000000
305000,0.838115,0.850000,0.836480,0.860000,0.000000,0.000000,0.000000
306000,0.838202,0.850000,0.836549,0.850000,0.000000,0.000000,0.000000
307000,0.838268,0.885000,0.836614,0.895000,0.000000,0.000000,0.000000
308000,0.838334,0.840000,0.836716,0.855000,0.000000,0.000000,0.000000
309000,0.838387,0.835000,0.836763,0.830000,0.000000,0.000000,0.000000
310000,0.838419,0.865000,0.836804,0.860000,1.000000,0.000000,0.000000
311000,0.838424,0.880000,0.836815,0.860000,0.000000,0.000000,0.000000
312000,0.838426,0.850000,0.836815,0.865000,0.000000,0.000000,0.000000
313000,0.838434,0.865000,0.836855,0.865000,0.000000,0.000000,0.000000
314000,0.838420,0.875000,0.836849,0.870000,1.000000,0.000000,0.000000
315000,0.838402,0.780000,0.836804,0.775000,1.000000,0.000000,0.000000
316000,0.838391,0.875000,0.836801,0.870000,0.000000,0.000000,0.000000
317000,0.838383,0.785000,0.836808,0.790000,1.000000,0.000000,0.000000
318000,0.838350,0.850000,0.836780,0.845000,0.000000,0.000000,0.000000
319000,0.838387,0.825000,0.836819,0.825000,0.000000,0.000000,0.000000
320000,0.838350,0.860000,0.836778,0.850000,0.000000,0.000000,0.000000
321000,0.838337,0.820000,0.836769,0.815000,0.000000,0.000000,0.000000
322000,0.838351,0.835000,0.836796,0.845000,0.000000,0.000000,0.000000
323000,0.838354,0.865000,0.836815,0.870000,0.000000,0.000000,0.000000
324000,0.838321,0.825000,0.836806,0.835000,0.000000,0.000000,0.000000
325000,0.838288,0.840000,0.836763,0.840000,0.000000,0.000000,0.000000
326000,0.838221,0.780000,0.836710,0.770000,0.000000,0.000000,0.000000
327000,0.838173,0.745000,0.836714,0.760000,0.000000,0.000000,0.000000
328000,0.838125,0.795000,0.836665,0.785000,0.000000,0.000000,0.000000
329000,0.838091,0.855000,0.836634,0.845000,0.000000,0.000000,0.000000
330000,0.838069,0.865000,0.836598,0.850000,0.000000,0.000000,0.000000
331000,0.837960,0.830000,0.836475,0.825000,0.000000,0.000000,0.000000
332000,0.837972,0.905000,0.836458,0.880000,0.000000,0.000000,0.000000
333000,0.837951,0.825000,0.836404,0.795000,1.000000,0.000000,0.000000
334000,0.837929,0.805000,0.836409,0.795000,0.000000,0.000000,0.000000
335000,0.837954,0.855000,0.836399,0.840000,1.000000,0.000000,0.000000
336000,0.837893,0.855000,0.836318,0.845000,0.000000,0.000000,0.000000
337000,0.837869,0.855000,0.836299,0.840000,0.000000,0.000000,0.000000
338000,0.837860,0.865000,0.836277,0.865000,0.000000,0.000000,0.000000
339000,0.837839,0.810000,0.836252,0.785000,1.000000,0.000000,0.000000
340000,0.837819,0.830000,0.836242,0.850000,0.000000,0.000000,0.000000
341000,0.837771,0.855000,0.836172,0.845000,0.000000,0.000000,0.000000
342000,0.837739,0.850000,0.836138,0.865000,0.000000,0.000000,0.000000
343000,0.837766,0.850000,0.836183,0.860000,0.000000,0.000000,0.000000
344000,0.837785,0.865000,0.836173,0.850000,0.000000,0.000000,0.000000
345000,0.837747,0.780000,0.836122,0.785000,1.000000,0.000000,0.000000
346000,0.837712,0.805000,0.836101,0.800000,0.000000,0.000000,0.000000
347000,0.837710,0.825000,0.836107,0.835000,0.000000,0.000000,0.000000
348000,0.837631,0.810000,0.835982,0.780000,1.000000,0.000000,0.000000
349000,0.837662,0.890000,0.835991,0.860000,0.000000,0.000000,0.000000
350000,0.837639,0.830000,0.835962,0.840000,0.000000,0.000000,0.000000
351000,0.837664,0.845000,0.835985,0.830000,0.000000,0.000000,0.000000
352000,0.837580,0.835000,0.835910,0.830000,0.000000,0.000000,0.000000
353000,0.837549,0.860000,0.835875,0.850000,0.000000,0.000000,0.000000
354000,0.837507,0.845000,0.835832,0.830000,0.000000,0.000000,0.000000
355000,0.837451,0.840000,0.835786,0.825000,0.000000,0.000000,0.000000
356000,0.837447,0.845000,0.835793,0.840000,0.000000,0.000000,0.000000
357000,0.837443,0.795000,0.835773,0.785000,1.000000,0.000000,0.000000
358000,0.837436,0.835000,0.835748,0.810000,0.000000,0.000000,0.000000
359000,0.837383,0.820000,0.835669,0.820000,0.000000,0.000000,0.000000
360000,0.837390,0.815000,0.835650,0.795000,0.000000,0.000000,0.000000
361000,0.837313,0.820000,0.835554,0.820000,0.000000,0.000000,0.000000
362000,0.837323,0.835000,0.835561,0.840000,0.000000,0.000000,0.000000
363000,0.837345,0.895000,0.835579,0.885000,0.000000,0.000000,0.000000
364000,0.837389,0.895000,0.835614,0.885000,0.000000,0.000000,0.000000
365000,0.837525,0.885000,0.835750,0.890000,0.000000,0.000000,0.000000
366000,0.837549,0.850000,0.835768,0.845000,0.000000,0.000000,0.000000
367000,0.837545,0.840000,0.835740,0.825000,0.000000,0.000000,0.000000
368000,0.837579,0.825000,0.835752,0.805000,0.000000,0.000000,0.000000
369000,0.837594,0.885000,0.835753,0.880000,1.000000,0.000000,0.000000
370000,0.837568,0.850000,0.835723,0.850000,0.000000,0.000000,0.000000
371000,0.837575,0.850000,0.835718,0.840000,0.000000,0.000000,1.000000
372000,0.837545,0.825000,0.835683,0.820000,0.000000,0.000000,0.000000
373000,0.837525,0.810000,0.835657,0.820000,0.000000,0.000000,0.000000
374000,0.837567,0.860000,0.835696,0.860000,1.000000,0.000000,0.000000
375000,0.837721,0.895000,0.835847,0.895000,0.000000,0.000000,0.000000
376000,0.837847,0.865000,0.835959,0.845000,0.000000,0.000000,0.000000
377000,0.837905,0.855000,0.836027,0.860000,0.000000,0.000000,0.000000
378000,0.837981,0.860000,0.836106,0.860000,0.000000,0.000000,0.000000
379000,0.838097,0.865000,0.836230,0.870000,0.000000,0.000000,0.000000
380000,0.838143,0.870000,0.836283,0.875000,0.000000,0.000000,0.000000
381000,0.838304,0.885000,0.836438,0.880000,0.000000,0.000000,0.000000
382000,0.838458,0.875000,0.836571,0.880000,0.000000,0.000000,0.000000
383000,0.838511,0.855000,0.836642,0.885000,0.000000,0.000000,0.000000
384000,0.838635,0.905000,0.836776,0.900000,0.000000,0.000000,0.000000
385000,0.838737,0.880000,0.836870,0.890000,0.000000,0.000000,0.000000
386000,0.838830,0.870000,0.837003,0.885000,0.000000,0.000000,0.000000
387000,0.838937,0.860000,0.837108,0.840000,0.000000,0.000000,0.000000
388000,0.839047,0.840000,0.837243,0.865000,1.000000,0.000000,0.000000
389000,0.839174,0.880000,0.837358,0.890000,0.000000,0.000000,0.000000
390000,0.839276,0.855000,0.837470,0.855000,0.000000,0.000000,0.000000
391000,0.839356,0.880000,0.837547,0.880000,0.000000,0.000000,0.000000
392000,0.839467,0.910000,0.837666,0.905000,0.000000,0.000000,0.000000
393000,0.839594,0.890000,0.837794,0.890000,0.000000,0.000000,0.000000
394000,0.839652,0.875000,0.837886,0.865000,0.000000,0.000000,0.000000
395000,0.839762,0.885000,0.838013,0.895000,0.000000,0.000000,0.000000
396000,0.839858,0.890000,0.838098,0.890000,0.000000,0.000000,0.000000
397000,0.839961,0.870000,0.838193,0.875000,0.000000,0.000000,0.000000
398000,0.840021,0.870000,0.838267,0.880000,1.000000,0.000000,0.000000
399000,0.840108,0.860000,0.838356,0.840000,0.000000,0.000000,0.000000
400000,0.840184,0.850000,0.838445,0.865000,0.000000,0.000000,0.000000
401000,0.840245,0.870000,0.838515,0.870000,0.000000,0.000000,0.000000
402000,0.840344,0.840000,0.838603,0.850000,0.000000,0.000000,0.000000
403000,0.840409,0.860000,0.838695,0.895000,0.000000,0.000000,0.000000
404000,0.840501,0.845000,0.838795,0.850000,0.000000,0.000000,0.000000
405000,0.840619,0.885000,0.838899,0.885000,0.000000,0.000000,0.000000
406000,0.840688,0.865000,0.838955,0.870000,0.000000,0.000000,0.000000
407000,0.840751,0.870000,0.839030,0.870000,0.000000,0.000000,0.000000
408000,0.840822,0.845000,0.839100,0.835000,0.000000,0.000000,0.000000
409000,0.840858,0.900000,0.839145,0.910000,0.000000,0.000000,0.000000
410000,0.840920,0.855000,0.839209,0.855000,0.000000,0.000000,0.000000
411000,0.840988,0.870000,0.839271,0.865000,0.000000,0.000000,0.000000
412000,0.841015,0.865000,0.839280,0.850000,0.000000,0.000000,0.000000
413000,0.841037,0.830000,0.839297,0.820000,0.000000,0.000000,0.000000
414000,0.841094,0.870000,0.839358,0.885000,0.000000,0.000000,0.000000
415000,0.841106,0.795000,0.839357,0.775000,0.000000,0.000000,0.000000
416000,0.841147,0.870000,0.839410,0.885000,0.000000,0.000000,0.000000
417000,0.841206,0.850000,0.839478,0.850000,0.000000,0.000000,0.000000
418000,0.841200,0.805000,0.839482,0.820000,0.000000,0.000000,0.000000
419000,0.841224,0.880000,0.839515,0.885000,0.000000,0.000000,0.000000
420000,0.841263,0.830000,0.839560,0.835000,0.000000,0.000000,0.000000
421000,0.841320,0.850000,0.839624,0.840000,1.000000,0.000000,0.000000
422000,0.841354,0.870000,0.839668,0.870000,0.000000,0.000000,0.000000
423000,0.841379,0.875000,0.839722,0.880000,0.000000,0.000000,0.000000
424000,0.841386,0.880000,0.839740,0.865000,0.000000,0.000000,0.000000
425000,0.841373,0.800000,0.839738,0.790000,0.000000,0.000000,0.000000
426000,0.841408,0.875000,0.839784,0.865000,0.000000,0.000000,0.000000
427000,0.841423,0.825000,0.839797,0.840000,1.000000,0.000000,0.000000
428000,0.841477,0.855000,0.839842,0.845000,0.000000,0.000000,0.000000
429000,0.841474,0.840000,0.839852,0.840000,1.000000,0.000000,0.000000
430000,0.841468,0.840000,0.839850,0.830000,0.000000,0.000000,0.000000
431000,0.841479,0.860000,0.839844,0.840000,0.000000,0.000000,0.000000
432000,0.841489,0.860000,0.839856,0.865000,0.000000,0.000000,0.000000
433000,0.841519,0.855000,0.839903,0.875000,0.000000,0.000000,0.000000
434000,0.841504,0.795000,0.839889,0.800000,0.000000,0.000000,0.000000
435000,0.841545,0.850000,0.839925,0.850000,0.000000,0.000000,0.000000
436000,0.841576,0.880000,0.839960,0.880000,0.000000,0.000000,0.000000
437000,0.841626,0.890000,0.840002,0.900000,0.000000,0.000000,0.000000
438000,0.841706,0.900000,0.840086,0.890000,0.000000,0.000000,0.000000
439000,0.841665,0.815000,0.840070,0.820000,1.000000,0.000000,0.000000
440000,0.841643,0.810000,0.840056,0.805000,1.000000,0.000000,0.000000
441000,0.841662,0.825000,0.840086,0.830000,0.000000,0.000000,0.000000
442000,0.841693,0.860000,0.840125,0.870000,0.000000,0.000000,0.000000
443000,0.841666,0.795000,0.840074,0.795000,0.000000,0.000000,0.000000
444000,0.841676,0.820000,0.840064,0.815000,0.000000,0.000000,0.000000
445000,0.841697,0.865000,0.840057,0.845000,0.000000,0.000000,0.000000
446000,0.841771,0.860000,0.840130,0.860000,1.000000,0.000000,0.000000
447000,0.841811,0.885000,0.840176,0.865000,0.000000,0.000000,0.000000
448000,0.841850,0.905000,0.840212,0.895000,0.000000,0.000000,0.000000
449000,0.841914,0.860000,0.840268,0.840000,0.000000,0.000000,0.000000
450000,0.841950,0.855000,0.840279,0.835000,0.000000,0.000000,0.000000
451000,0.841973,0.845000,0.840312,0.840000,0.000000,0.000000,0.000000
452000,0.842027,0.850000,0.840350,0.830000,0.000000,0.000000,0.000000
453000,0.841980,0.830000,0.840313,0.830000,0.000000,0.000000,0.000000
454000,0.841946,0.775000,0.840274,0.775000,0.000000,0.000000,0.000000
455000,0.841975,0.865000,0.840280,0.860000,0.000000,0.000000,0.000000
456000,0.841989,0.865000,0.840255,0.840000,0.000000,0.000000,0.000000
457000,0.842009,0.830000,0.840254,0.825000,0.000000,0.000000,0.000000
458000,0.841996,0.860000,0.840243,0.850000,0.000000,0.000000,0.000000
459000,0.842013,0.825000,0.840258,0.835000,0.000000,0.000000,0.000000
460000,0.842044,0.860000,0.840293,0.870000,0.000000,0.000000,0.000000
461000,0.842040,0.850000,0.840274,0.860000,0.000000,0.000000,0.000000
462000,0.842053,0.855000,0.840272,0.860000,0.000000,0.000000,0.000000
463000,0.842018,0.815000,0.840225,0.825000,0.000000,0.000000,0.000000
464000,0.842022,0.845000,0.840220,0.840000,0.000000,0.000000,0.000000
465000,0.841982,0.825000,0.840171,0.820000,0.000000,0.000000,0.000000
466000,0.841954,0.825000,0.840136,0.820000,0.000000,0.000000,0.000000
467000,0.841950,0.845000,0.840105,0.830000,1.000000,0.000000,0.000000
468000,0.841891,0.795000,0.840044,0.780000,0.000000,0.000000,0.000000
469000,0.841880,0.870000,0.840011,0.845000,0.000000,0.000000,0.000000
470000,0.841846,0.825000,0.839987,0.820000,0.000000,0.000000,0.000000
471000,0.841814,0.845000,0.839957,0.860000,0.000000,0.000000,0.000000
472000,0.841782,0.830000,0.839929,0.840000,1.000000,0.000000,0.000000
473000,0.841761,0.815000,0.839914,0.810000,1.000000,0.000000,0.000000
474000,0.841686,0.775000,0.839837,0.795000,1.000000,0.000000,0.000000
475000,0.841652,0.880000,0.839815,0.875000,0.000000,0.000000,0.000000
476000,0.841600,0.845000,0.839777,0.840000,0.000000,0.000000,0.000000
477000,0.841600,0.840000,0.839782,0.860000,0.000000,0.000000,0.000000
478000,0.841578,0.840000,0.839753,0.845000,1.000000,0.000000,0.000000
479000,0.841564,0.860000,0.839717,0.865000,0.000000,0.000000,0.000000
480000,0.841514,0.805000,0.839660,0.790000,0.000000,0.000000,0.000000
481000,0.841483,0.790000,0.839621,0.805000,0.000000,0.000000,0.000000
482000,0.841471,0.870000,0.839594,0.840000,1.000000,0.000000,0.000000
483000,0.841435,0.850000,0.839553,0.835000,0.000000,0.000000,0.000000
484000,0.841349,0.855000,0.839495,0.875000,0.000000,0.000000,0.000000
485000,0.841296,0.800000,0.839441,0.795000,0.000000,1.000000,0.000000
486000,0.841306,0.860000,0.839430,0.845000,0.000000,0.000000,0.000000
487000,0.841278,0.845000,0.839393,0.845000,0.000000,0.000000,0.000000
488000,0.841211,0.770000,0.839299,0.765000,1.000000,0.000000,0.000000
489000,0.841127,0.815000,0.839208,0.810000,0.000000,0.000000,0.000000
490000,0.841191,0.915000,0.839268,0.910000,0.000000,0.000000,0.000000
491000,0.841326,0.870000,0.839386,0.855000,0.000000,0.000000,0.000000
492000,0.841422,0.845000,0.839484,0.880000,0.000000,0.000000,0.000000
493000,0.841486,0.865000,0.839545,0.845000,0.000000,0.000000,0.000000
494000,0.841478,0.830000,0.839487,0.795000,0.000000,0.000000,0.000000
495000,0.841541,0.825000,0.839521,0.815000,1.000000,0.000000,0.000000
496000,0.841612,0.845000,0.839589,0.835000,0.000000,0.000000,0.000000
497000,0.841686,0.905000,0.839678,0.915000,0.000000,0.000000,0.000000
498000,0.841765,0.895000,0.839757,0.905000,0.000000,0.000000,0.000000
499000,0.841835,0.880000,0.839833,0.880000,0.000000,0.000000,0.000000
500000,0.841817,0.845000,0.839829,0.850000,0.000000,0.000000,0.000000
501000,0.841827,0.820000,0.839843,0.815000,0.000000,0.000000,0.000000
502000,0.841856,0.820000,0.839872,0.805000,0.000000,0.000000,0.000000
503000,0.841911,0.825000,0.839931,0.825000,0.000000,0.000000,0.000000
504000,0.841954,0.875000,0.839980,0.870000,1.000000,0.000000,0.000000
505000,0.841962,0.845000,0.839982,0.830000,0.000000,0.000000,0.000000
506000,0.842044,0.880000,0.840068,0.880000,0.000000,0.000000,0.000000
507000,0.842106,0.910000,0.840141,0.915000,0.000000,0.000000,0.000000
508000,0.842156,0.875000,0.840186,0.870000,0.000000,0.000000,0.000000
509000,0.842164,0.855000,0.840196,0.840000,1.000000,1.000000,0.000000
510000,0.842166,0.800000,0.840210,0.810000,1.000000,0.000000,0.000000
511000,0.842195,0.850000,0.840245,0.850000,0.000000,0.000000,0.000000
512000,0.842215,0.855000,0.840272,0.840000,0.000000,0.000000,0.000000
513000,0.842252,0.870000,0.840306,0.860000,0.000000,0.000000,0.000000
514000,0.842257,0.865000,0.840321,0.865000,0.000000,0.000000,0.000000
515000,0.842332,0.865000,0.840387,0.865000,0.000000,0.000000,0.000000
516000,0.842383,0.880000,0.840444,0.870000,0.000000,0.000000,0.000000
517000,0.842415,0.875000,0.840470,0.865000,0.000000,0.000000,0.000000
518000,0.842468,0.850000,0.840513,0.835000,0.000000,0.000000,0.000000
519000,0.842527,0.845000,0.840596,0.855000,0.000000,0.000000,0.000000
520000,0.842571,0.840000,0.840650,0.870000,0.000000,0.000000,0.000000
521000,0.842625,0.830000,0.840703,0.830000,0.000000,0.000000,0.000000
522000,0.842663,0.855000,0.840737,0.845000,0.000000,0.000000,0.000000
523000,0.842696,0.880000,0.840776,0.890000,0.000000,0.000000,0.000000
524000,0.842734,0.885000,0.840798,0.870000,1.000000,1.000000,0.000000
525000,0.842816,0.850000,0.840870,0.840000,0.000000,0.000000,0.000000
526000,0.842859,0.855000,0.840913,0.845000,0.000000,0.000000,0.000000
527000,0.842880,0.870000,0.840931,0.875000,0.000000,0.000000,0.000000
528000,0.842882,0.845000,0.840927,0.820000,0.000000,0.000000,0.000000
529000,0.842858,0.815000,0.840906,0.820000,0.000000,0.000000,0.000000
530000,0.842883,0.840000,0.840937,0.850000,0.000000,0.000000,0.000000
531000,0.842914,0.865000,0.840950,0.875000,1.000000,0.000000,0.000000
532000,0.842885,0.820000,0.840906,0.825000,0.000000,0.000000,0.000000
533000,0.842912,0.875000,0.840927,0.880000,0.000000,0.000000,0.000000
534000,0.842910,0.890000,0.840943,0.895000,0.000000,0.000000,0.000000
535000,0.842918,0.850000,0.840947,0.830000,0.000000,0.000000,0.000000
536000,0.842949,0.870000,0.840958,0.845000,0.000000,0.000000,0.000000
537000,0.842924,0.855000,0.840924,0.840000,1.000000,0.000000,0.000000
538000,0.842958,0.845000,0.840949,0.845000,0.000000,0.000000,0.000000
539000,0.842989,0.850000,0.840983,0.840000,0.000000,0.000000,0.000000
540000,0.842974,0.865000,0.840951,0.850000,0.000000,0.000000,0.000000
541000,0.842987,0.830000,0.840959,0.845000,0.000000,0.000000,0.000000
542000,0.843006,0.810000,0.840938,0.770000,0.000000,0.000000,0.000000
543000,0.842991,0.845000,0.840910,0.830000,0.000000,0.000000,0.000000
544000,0.842974,0.830000,0.840888,0.810000,1.000000,0.000000,0.000000
545000,0.842989,0.835000,0.840899,0.825000,0.000000,0.000000,0.000000
546000,0.842974,0.815000,0.840864,0.790000,0.000000,0.000000,0.000000
547000,0.842961,0.850000,0.840857,0.840000,0.000000,0.000000,0.000000
548000,0.842996,0.855000,0.840879,0.845000,0.000000,0.000000,0.000000
549000,0.842974,0.870000,0.840861,0.840000,0.000000,0.000000,0.000000
550000,0.842924,0.825000,0.840800,0.805000,0.000000,0.000000,0.000000
551000,0.842906,0.870000,0.840773,0.880000,0.000000,0.000000,0.000000
552000,0.842897,0.830000,0.840766,0.810000,1.000000,0.000000,0.000000
553000,0.842890,0.845000,0.840750,0.830000,0.000000,0.000000,0.000000
554000,0.842861,0.795000,0.840723,0.790000,0.000000,0.000000,0.000000
555000,0.842859,0.845000,0.840718,0.855000,0.000000,0.000000,0.000000
556000,0.842845,0.820000,0.840695,0.810000,0.000000,0.000000,0.000000
557000,0.842807,0.840000,0.840648,0.840000,1.000000,0.000000,0.000000
558000,0.842811,0.840000,0.840643,0.825000,0.000000,0.000000,0.000000
559000,0.842769,0.825000,0.840607,0.830000,0.000000,0.000000,0.000000
560000,0.842760,0.795000,0.840584,0.790000,0.000000,0.000000,0.000000
561000,0.842755,0.845000,0.840580,0.850000,0.000000,0.000000,0.000000
562000,0.842734,0.825000,0.840550,0.805000,0.000000,0.000000,0.000000
563000,0.842702,0.850000,0.840507,0.845000,0.000000,0.000000,0.000000
564000,0.842656,0.795000,0.840458,0.790000,0.000000,0.000000,0.000000
565000,0.842631,0.815000,0.840441,0.820000,1.000000,0.000000,0.000000
566000,0.842528,0.810000,0.840341,0.820000,0.000000,0.000000,0.000000
567000,0.842509,0.815000,0.840294,0.805000,0.000000,0.000000,0.000000
568000,0.842481,0.850000,0.840275,0.850000,0.000000,0.000000,0.000000
569000,0.842470,0.825000,0.840268,0.820000,0.000000,0.000000,0.000000
570000,0.842433,0.785000,0.840244,0.790000,0.000000,0.000000,0.000000
571000,0.842367,0.790000,0.840183,0.790000,0.000000,0.000000,0.000000
572000,0.842336,0.810000,0.840123,0.800000,0.000000,0.000000,0.000000
573000,0.842333,0.835000,0.840135,0.825000,0.000000,0.000000,0.000000
574000,0.842320,0.820000,0.840113,0.815000,0.000000,0.000000,0.000000
575000,0.842302,0.840000,0.840083,0.820000,0.000000,0.000000,0.000000
576000,0.842263,0.860000,0.840055,0.845000,0.000000,0.000000,0.000000
577000,0.842262,0.855000,0.840062,0.850000,0.000000,0.000000,0.000000
578000,0.842214,0.815000,0.840000,0.810000,0.000000,0.000000,0.000000
