# TEST CONFIGURATION BEGIN
# FileStream(filename='export_dataframe_0v4.csv', target_idx=-1, n_targets=1, cat_features=[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44])
# [HT] HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=[0, 1], remove_poor_atts=False, split_confidence=1e-10, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# [HAT] HoeffdingAdaptiveTreeClassifier(binary_split=False, bootstrap_sampling=True, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=[0, 1], remove_poor_atts=False, split_confidence=1e-10, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=100, data_points_for_classification=False, max_samples=1000000, max_time=1000, metrics=['accuracy', 'true_vs_predicted'], n_wait=200, output_file='summary_ht_v5_partialfit.txt', pretrain_size=10000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HAT],current_acc_[HAT],true_value,predicted_value_[HT],predicted_value_[HAT]
13900,0.802000,0.815000,0.799250,0.805000,0.000000,0.000000,0.000000
14000,0.801220,0.810000,0.798293,0.795000,0.000000,0.000000,0.000000
14100,0.799524,0.750000,0.796667,0.745000,0.000000,0.000000,0.000000
14200,0.800465,0.785000,0.797442,0.780000,0.000000,0.000000,0.000000
14300,0.802045,0.855000,0.799091,0.850000,0.000000,0.000000,0.000000
14400,0.803111,0.860000,0.800222,0.860000,0.000000,0.000000,0.000000
14500,0.802826,0.820000,0.800000,0.820000,0.000000,0.000000,0.000000
14600,0.802128,0.780000,0.799362,0.780000,0.000000,0.000000,0.000000
14700,0.802917,0.805000,0.800208,0.805000,0.000000,0.000000,0.000000
14800,0.802653,0.815000,0.800000,0.815000,1.000000,0.000000,0.000000
14900,0.804200,0.835000,0.801600,0.835000,0.000000,0.000000,0.000000
15000,0.805098,0.865000,0.802745,0.870000,0.000000,0.000000,0.000000
15100,0.804231,0.805000,0.801923,0.810000,1.000000,1.000000,1.000000
15200,0.804340,0.785000,0.802075,0.785000,0.000000,0.000000,0.000000
15300,0.805185,0.830000,0.802963,0.830000,0.000000,0.000000,0.000000
15400,0.805455,0.835000,0.803273,0.835000,0.000000,0.000000,0.000000
15500,0.803214,0.750000,0.800893,0.745000,0.000000,0.000000,0.000000
15600,0.802982,0.735000,0.800702,0.730000,0.000000,0.000000,0.000000
15700,0.804138,0.830000,0.801897,0.830000,0.000000,0.000000,0.000000
15800,0.802712,0.795000,0.800678,0.800000,0.000000,0.000000,0.000000
15900,0.803167,0.775000,0.801167,0.780000,0.000000,0.000000,0.000000
16000,0.802951,0.810000,0.800984,0.810000,1.000000,0.000000,0.000000
16100,0.803387,0.810000,0.801452,0.810000,1.000000,0.000000,0.000000
16200,0.802857,0.800000,0.800952,0.800000,0.000000,0.000000,0.000000
16300,0.802813,0.785000,0.800937,0.785000,0.000000,0.000000,0.000000
16400,0.802615,0.795000,0.800923,0.800000,0.000000,0.000000,0.000000
16500,0.803182,0.815000,0.801364,0.815000,0.000000,0.000000,0.000000
16600,0.804179,0.855000,0.801791,0.830000,0.000000,0.000000,0.000000
16700,0.803824,0.825000,0.801471,0.805000,0.000000,0.000000,0.000000
16800,0.804493,0.815000,0.802319,0.820000,0.000000,0.000000,0.000000
16900,0.804714,0.835000,0.802714,0.845000,1.000000,0.000000,0.000000
17000,0.805070,0.825000,0.803239,0.835000,0.000000,0.000000,0.000000
