# TEST CONFIGURATION BEGIN
# FileStream(filename='export_dataframe_0v4.csv', target_idx=-1, n_targets=1, cat_features=[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44])
# [HT] HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=[0, 1], remove_poor_atts=False, split_confidence=1e-10, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# [HAT] HoeffdingAdaptiveTreeClassifier(binary_split=False, bootstrap_sampling=True, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=[0, 1], remove_poor_atts=False, split_confidence=1e-10, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=100, data_points_for_classification=False, max_samples=1000000, max_time=1000, metrics=['accuracy', 'true_vs_predicted'], n_wait=200, output_file='summary_ht_v5.txt', pretrain_size=10000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HAT],current_acc_[HAT],true_value,predicted_value_[HT],predicted_value_[HAT]
20900,0.794182,0.760000,0.794455,0.755000,0.000000,0.000000,0.000000
21100,0.795000,0.840000,0.795268,0.840000,0.000000,0.000000,0.000000
21300,0.795439,0.820000,0.795702,0.820000,0.000000,0.000000,0.000000
21500,0.794741,0.755000,0.795000,0.755000,1.000000,0.000000,0.000000
21700,0.794407,0.775000,0.794831,0.785000,0.000000,0.000000,0.000000
21900,0.795833,0.880000,0.796250,0.880000,0.000000,0.000000,0.000000
22100,0.796230,0.820000,0.796557,0.815000,0.000000,0.000000,0.000000
22300,0.797177,0.855000,0.797419,0.850000,0.000000,0.000000,0.000000
22500,0.797460,0.815000,0.797778,0.820000,0.000000,0.000000,0.000000
22700,0.797266,0.785000,0.797422,0.775000,0.000000,1.000000,1.000000
22900,0.797231,0.795000,0.797538,0.805000,0.000000,0.000000,0.000000
23100,0.796591,0.755000,0.796894,0.755000,0.000000,0.000000,0.000000
23300,0.797015,0.825000,0.797239,0.820000,0.000000,0.000000,0.000000
23500,0.796985,0.795000,0.797279,0.800000,0.000000,0.000000,0.000000
23700,0.796812,0.785000,0.797174,0.790000,0.000000,0.000000,0.000000
23900,0.797143,0.820000,0.797500,0.820000,0.000000,0.000000,0.000000
24100,0.796408,0.745000,0.796761,0.745000,0.000000,0.000000,0.000000
24300,0.797153,0.850000,0.797569,0.855000,0.000000,0.000000,0.000000
24500,0.797397,0.815000,0.797808,0.815000,0.000000,0.000000,0.000000
24700,0.797500,0.805000,0.797973,0.810000,0.000000,0.000000,0.000000
24900,0.797867,0.825000,0.798333,0.825000,0.000000,0.000000,0.000000
25100,0.798026,0.810000,0.798421,0.805000,1.000000,1.000000,1.000000
25300,0.798442,0.830000,0.798831,0.830000,0.000000,0.000000,0.000000
25500,0.797756,0.745000,0.798205,0.750000,0.000000,0.000000,0.000000
25700,0.798228,0.835000,0.798608,0.830000,0.000000,0.000000,0.000000
25900,0.798125,0.790000,0.798438,0.785000,0.000000,0.000000,0.000000
26100,0.798333,0.815000,0.798642,0.815000,1.000000,0.000000,0.000000
26300,0.798232,0.790000,0.798537,0.790000,0.000000,0.000000,0.000000
26500,0.798494,0.820000,0.798795,0.820000,0.000000,0.000000,0.000000
26700,0.798750,0.820000,0.799048,0.820000,0.000000,0.000000,0.000000
26900,0.799353,0.850000,0.799588,0.845000,1.000000,0.000000,0.000000
27100,0.799767,0.835000,0.800000,0.835000,0.000000,0.000000,0.000000
27300,0.799425,0.770000,0.799598,0.765000,0.000000,0.000000,0.000000
27500,0.799432,0.800000,0.799545,0.795000,0.000000,0.000000,0.000000
27700,0.799157,0.775000,0.799270,0.775000,0.000000,0.000000,0.000000
27900,0.799000,0.785000,0.799111,0.785000,0.000000,0.000000,0.000000
28100,0.798352,0.740000,0.798626,0.755000,1.000000,0.000000,0.000000
28300,0.798424,0.805000,0.798750,0.810000,0.000000,0.000000,0.000000
28500,0.798495,0.805000,0.798817,0.805000,0.000000,0.000000,0.000000
28700,0.798457,0.795000,0.798830,0.800000,0.000000,0.000000,0.000000
28900,0.798368,0.790000,0.798632,0.780000,0.000000,0.000000,0.000000
29100,0.798385,0.800000,0.798594,0.795000,0.000000,0.000000,0.000000
29300,0.798608,0.820000,0.798866,0.825000,0.000000,0.000000,0.000000
29500,0.798265,0.765000,0.798571,0.770000,0.000000,0.000000,0.000000
29700,0.798384,0.810000,0.798687,0.810000,0.000000,0.000000,0.000000
29900,0.798150,0.775000,0.798450,0.775000,1.000000,0.000000,0.000000
30100,0.798267,0.810000,0.798614,0.815000,1.000000,0.000000,0.000000
30300,0.798578,0.830000,0.798971,0.835000,0.000000,0.000000,0.000000
30500,0.798544,0.795000,0.798883,0.790000,0.000000,0.000000,0.000000
30700,0.798750,0.820000,0.799087,0.820000,0.000000,0.000000,0.000000
30900,0.799238,0.850000,0.799714,0.865000,1.000000,0.000000,0.000000
31100,0.799670,0.845000,0.800189,0.850000,0.000000,0.000000,0.000000
31300,0.799486,0.780000,0.800000,0.780000,0.000000,0.000000,0.000000
31500,0.799583,0.810000,0.800093,0.810000,0.000000,0.000000,0.000000
31700,0.799725,0.815000,0.800321,0.825000,0.000000,0.000000,0.000000
31900,0.800409,0.875000,0.800909,0.865000,0.000000,0.000000,0.000000
32100,0.800270,0.785000,0.800721,0.780000,0.000000,0.000000,0.000000
32300,0.800223,0.795000,0.800714,0.800000,0.000000,0.000000,0.000000
32500,0.800442,0.825000,0.800929,0.825000,0.000000,0.000000,0.000000
32700,0.801096,0.875000,0.801535,0.870000,0.000000,0.000000,0.000000
32900,0.802000,0.905000,0.802435,0.905000,0.000000,0.000000,0.000000
33100,0.803060,0.925000,0.803491,0.925000,0.000000,0.000000,0.000000
33300,0.804145,0.930000,0.804573,0.930000,0.000000,0.000000,0.000000
33500,0.805339,0.945000,0.805763,0.945000,0.000000,0.000000,0.000000
33700,0.806345,0.925000,0.806807,0.930000,0.000000,0.000000,0.000000
33900,0.807417,0.935000,0.807875,0.935000,0.000000,0.000000,0.000000
34100,0.808264,0.910000,0.808636,0.900000,0.000000,0.000000,0.000000
34300,0.809590,0.970000,0.809918,0.965000,0.000000,0.000000,0.000000
34500,0.810488,0.920000,0.810813,0.920000,0.000000,0.000000,0.000000
34700,0.811331,0.915000,0.811653,0.915000,0.000000,0.000000,0.000000
34900,0.812360,0.940000,0.812640,0.935000,0.000000,0.000000,0.000000
35100,0.812619,0.845000,0.812857,0.840000,1.000000,0.000000,0.000000
35300,0.813583,0.935000,0.813819,0.935000,0.000000,0.000000,0.000000
35500,0.814492,0.930000,0.814727,0.930000,0.000000,0.000000,0.000000
35700,0.815426,0.935000,0.815659,0.935000,0.000000,0.000000,0.000000
35900,0.816538,0.960000,0.816769,0.960000,0.000000,0.000000,0.000000
36100,0.817672,0.965000,0.817901,0.965000,0.000000,0.000000,0.000000
36300,0.818750,0.960000,0.818977,0.960000,0.000000,0.000000,0.000000
36500,0.819850,0.965000,0.820075,0.965000,1.000000,0.000000,0.000000
36700,0.820858,0.955000,0.821082,0.955000,0.000000,0.000000,0.000000
36900,0.821852,0.955000,0.822074,0.955000,0.000000,0.000000,0.000000
37100,0.822316,0.885000,0.822537,0.885000,0.000000,0.000000,0.000000
37300,0.823321,0.960000,0.823540,0.960000,1.000000,0.000000,0.000000
37500,0.824167,0.940000,0.824457,0.950000,0.000000,0.000000,0.000000
37700,0.824928,0.930000,0.825216,0.930000,0.000000,0.000000,0.000000
37900,0.825214,0.865000,0.825500,0.865000,0.000000,0.000000,0.000000
38100,0.825603,0.880000,0.825887,0.880000,0.000000,0.000000,0.000000
38300,0.825317,0.785000,0.825669,0.795000,0.000000,0.000000,0.000000
38500,0.825280,0.820000,0.825664,0.825000,0.000000,0.000000,0.000000
38700,0.825104,0.800000,0.825521,0.805000,1.000000,0.000000,0.000000
38900,0.825310,0.855000,0.825724,0.855000,0.000000,0.000000,0.000000
39100,0.825445,0.845000,0.825856,0.845000,0.000000,0.000000,0.000000
39300,0.825510,0.835000,0.825918,0.835000,0.000000,0.000000,0.000000
39500,0.825743,0.860000,0.826149,0.860000,0.000000,0.000000,0.000000
39700,0.825872,0.845000,0.826242,0.840000,0.000000,0.000000,0.000000
39900,0.826100,0.860000,0.826467,0.860000,0.000000,0.000000,0.000000
40100,0.826093,0.825000,0.826457,0.825000,0.000000,0.000000,0.000000
40300,0.825921,0.800000,0.826283,0.800000,0.000000,0.000000,0.000000
40500,0.826340,0.890000,0.826699,0.890000,0.000000,0.000000,0.000000
40700,0.827143,0.950000,0.827500,0.950000,0.000000,0.000000,0.000000
40900,0.827677,0.910000,0.828032,0.910000,0.000000,0.000000,0.000000
41100,0.827756,0.840000,0.828109,0.840000,0.000000,0.000000,0.000000
41300,0.828248,0.905000,0.828631,0.910000,0.000000,0.000000,0.000000
41500,0.828386,0.850000,0.828734,0.845000,0.000000,0.000000,0.000000
41700,0.828742,0.885000,0.829088,0.885000,0.000000,0.000000,0.000000
41900,0.828875,0.850000,0.829219,0.850000,0.000000,0.000000,0.000000
42100,0.829286,0.895000,0.829596,0.890000,0.000000,0.000000,0.000000
42300,0.829568,0.875000,0.829877,0.875000,0.000000,0.000000,0.000000
42500,0.829785,0.865000,0.830092,0.865000,0.000000,0.000000,0.000000
42700,0.830213,0.900000,0.830488,0.895000,0.000000,0.000000,0.000000
42900,0.830091,0.810000,0.830364,0.810000,0.000000,0.000000,0.000000
43100,0.830211,0.850000,0.830422,0.840000,1.000000,0.000000,0.000000
43300,0.830599,0.895000,0.830778,0.890000,0.000000,0.000000,0.000000
43500,0.830565,0.825000,0.830744,0.825000,0.000000,0.000000,0.000000
43700,0.830621,0.840000,0.830799,0.840000,0.000000,0.000000,0.000000
43900,0.830588,0.825000,0.830824,0.835000,0.000000,0.000000,0.000000
44100,0.830760,0.860000,0.831053,0.870000,0.000000,1.000000,0.000000
44300,0.830930,0.860000,0.831250,0.865000,0.000000,0.000000,0.000000
44500,0.830954,0.835000,0.831301,0.840000,0.000000,0.000000,0.000000
44700,0.831178,0.870000,0.831494,0.865000,0.000000,0.000000,0.000000
44900,0.831286,0.850000,0.831571,0.845000,1.000000,0.000000,0.000000
45100,0.831506,0.870000,0.831818,0.875000,0.000000,0.000000,0.000000
45300,0.831808,0.885000,0.832175,0.895000,1.000000,0.000000,0.000000
45500,0.832022,0.870000,0.832388,0.870000,1.000000,0.000000,0.000000
45700,0.832263,0.875000,0.832598,0.870000,0.000000,0.000000,0.000000
45900,0.832472,0.870000,0.832778,0.865000,0.000000,0.000000,0.000000
46100,0.832735,0.880000,0.833066,0.885000,0.000000,0.000000,0.000000
46300,0.832830,0.850000,0.833132,0.845000,0.000000,0.000000,0.000000
46500,0.833033,0.870000,0.833333,0.870000,1.000000,1.000000,1.000000
46700,0.833234,0.870000,0.833560,0.875000,0.000000,0.000000,0.000000
46900,0.833514,0.885000,0.833838,0.885000,0.000000,0.000000,0.000000
47100,0.833737,0.875000,0.834086,0.880000,0.000000,0.000000,0.000000
47300,0.833930,0.870000,0.834332,0.880000,1.000000,0.000000,0.000000
47500,0.834096,0.865000,0.834495,0.865000,0.000000,0.000000,0.000000
47700,0.834180,0.850000,0.834524,0.840000,0.000000,0.000000,0.000000
47900,0.834237,0.845000,0.834447,0.820000,0.000000,0.000000,0.000000
48100,0.834372,0.860000,0.834581,0.860000,1.000000,0.000000,0.000000
48300,0.834427,0.845000,0.834714,0.860000,0.000000,0.000000,0.000000
48500,0.834404,0.830000,0.834819,0.855000,0.000000,0.000000,0.000000
48700,0.834356,0.825000,0.834768,0.825000,1.000000,0.000000,0.000000
48900,0.834436,0.850000,0.834872,0.855000,0.000000,0.000000,0.000000
49100,0.834260,0.800000,0.834668,0.795000,0.000000,0.000000,0.000000
49300,0.834213,0.825000,0.834670,0.835000,0.000000,0.000000,0.000000
49500,0.834343,0.860000,0.834798,0.860000,1.000000,0.000000,0.000000
49700,0.834296,0.825000,0.834874,0.850000,0.000000,0.000000,0.000000
49900,0.834450,0.865000,0.835000,0.860000,0.000000,0.000000,0.000000
50100,0.834453,0.835000,0.835050,0.845000,0.000000,0.000000,0.000000
50300,0.834431,0.830000,0.835000,0.825000,0.000000,0.000000,0.000000
50500,0.834581,0.865000,0.835197,0.875000,0.000000,0.000000,0.000000
50700,0.834510,0.820000,0.835049,0.805000,1.000000,0.000000,0.000000
50900,0.834683,0.870000,0.835146,0.855000,0.000000,0.000000,0.000000
51100,0.834733,0.845000,0.835267,0.860000,0.000000,0.000000,0.000000
51300,0.834855,0.860000,0.835386,0.860000,0.000000,0.000000,0.000000
51500,0.835144,0.895000,0.835697,0.900000,0.000000,0.000000,0.000000
51700,0.835311,0.870000,0.835837,0.865000,0.000000,0.000000,0.000000
51900,0.835452,0.865000,0.835952,0.860000,0.000000,0.000000,0.000000
52100,0.835427,0.830000,0.835948,0.835000,0.000000,0.000000,0.000000
52300,0.835448,0.840000,0.835991,0.845000,0.000000,0.000000,0.000000
52500,0.835164,0.775000,0.835704,0.775000,0.000000,0.000000,0.000000
52700,0.835117,0.825000,0.835678,0.830000,0.000000,0.000000,0.000000
52900,0.835140,0.840000,0.835698,0.840000,1.000000,0.000000,0.000000
53100,0.835093,0.825000,0.835556,0.805000,0.000000,0.000000,0.000000
53300,0.835069,0.830000,0.835599,0.845000,0.000000,0.000000,0.000000
53500,0.835138,0.850000,0.835642,0.845000,0.000000,0.000000,0.000000
53700,0.835160,0.840000,0.835708,0.850000,0.000000,0.000000,0.000000
53900,0.835045,0.810000,0.835568,0.805000,0.000000,0.000000,0.000000
54100,0.834910,0.805000,0.835520,0.825000,0.000000,0.000000,0.000000
54300,0.834685,0.785000,0.835293,0.785000,1.000000,0.000000,1.000000
54500,0.834641,0.825000,0.835157,0.805000,0.000000,0.000000,0.000000
54700,0.834710,0.850000,0.835313,0.870000,0.000000,0.000000,0.000000
54900,0.834933,0.885000,0.835511,0.880000,0.000000,0.000000,0.000000
55100,0.834978,0.845000,0.835553,0.845000,0.000000,0.000000,0.000000
55300,0.835022,0.845000,0.835617,0.850000,0.000000,0.000000,0.000000
55500,0.835154,0.865000,0.835768,0.870000,0.000000,0.000000,0.000000
55700,0.835109,0.825000,0.835742,0.830000,0.000000,0.000000,0.000000
55900,0.834891,0.785000,0.835565,0.795000,0.000000,0.000000,0.000000
56100,0.834892,0.835000,0.835563,0.835000,0.000000,0.000000,0.000000
56300,0.835000,0.860000,0.835711,0.870000,0.000000,0.000000,0.000000
56500,0.834914,0.815000,0.835622,0.815000,0.000000,0.000000,0.000000
56700,0.834786,0.805000,0.835470,0.800000,0.000000,0.000000,0.000000
56900,0.834979,0.880000,0.835702,0.890000,0.000000,0.000000,0.000000
57100,0.834936,0.825000,0.835593,0.810000,0.000000,0.000000,0.000000
57300,0.834937,0.835000,0.835612,0.840000,0.000000,0.000000,0.000000
57500,0.835021,0.855000,0.835735,0.865000,1.000000,0.000000,0.000000
57700,0.834854,0.795000,0.835649,0.815000,0.000000,0.000000,0.000000
57900,0.834729,0.805000,0.835583,0.820000,1.000000,0.000000,0.000000
58100,0.834689,0.825000,0.835539,0.825000,0.000000,0.000000,0.000000
58300,0.834917,0.890000,0.835744,0.885000,1.000000,0.000000,0.000000
58500,0.834671,0.775000,0.835556,0.790000,1.000000,0.000000,0.000000
58700,0.834713,0.845000,0.835533,0.830000,0.000000,0.000000,0.000000
58900,0.834796,0.855000,0.835633,0.860000,0.000000,0.000000,0.000000
59100,0.834634,0.795000,0.835508,0.805000,0.000000,0.000000,0.000000
59300,0.834656,0.840000,0.835547,0.845000,0.000000,0.000000,0.000000
59500,0.834577,0.815000,0.835464,0.815000,0.000000,0.000000,0.000000
59700,0.834659,0.855000,0.835542,0.855000,0.000000,0.000000,0.000000
59900,0.834640,0.830000,0.835540,0.835000,0.000000,0.000000,0.000000
60100,0.834602,0.825000,0.835538,0.835000,1.000000,0.000000,0.000000
60300,0.834742,0.870000,0.835575,0.845000,0.000000,0.000000,0.000000
60500,0.834644,0.810000,0.835435,0.800000,0.000000,0.000000,0.000000
60700,0.834626,0.830000,0.835472,0.845000,0.000000,0.000000,0.000000
60900,0.834549,0.815000,0.835451,0.830000,0.000000,0.000000,0.000000
61100,0.834453,0.810000,0.835332,0.805000,0.000000,0.000000,0.000000
61300,0.834397,0.820000,0.835272,0.820000,1.000000,0.000000,0.000000
61500,0.834264,0.800000,0.835116,0.795000,1.000000,0.000000,0.000000
61700,0.834344,0.855000,0.835174,0.850000,0.000000,0.000000,0.000000
61900,0.834327,0.830000,0.835115,0.820000,0.000000,0.000000,0.000000
62100,0.834272,0.820000,0.835134,0.840000,0.000000,0.000000,0.000000
